SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$159.12,Classy Wines Limited,2005Ch.Lynch Bages Pauillac,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$161.76,L'Enseigne du Bordeaux,2005Lynch Bages-Pauillac5Eme Grand Cru ClassE-Bordeauxrouge,France
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$163.03,Cult Wines HK,2005Chateau Lynch-BagesBordeaux(Red),Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$166.15,Nanpu Fine Wine & Spirits International Co. Ltd,Chateau Lynch Bages20055thGCC,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$168.70,Chateau Cru Wine Shop,Lynch Bages2005Red75cl France-Bordeaux,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$168.99,In Vino Veritas UK,2005Lynch BagesPauillac,UK
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$169.98,On Excel Fine Wines Limited,2005Lynch Bages,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$170.63,Wein Total,CHATEAULYNCHBAGES2005Pauillac BordeauxCinquieme Cru750ml Flasche Rotwein,Germany
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$170.87,Millesimes SA,2005Lynch Bages5eme Grandcruclasse PauillacBordeauxrouge,France
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$175.00,The Redd Collection,2005Ch Lynch Bages,USA (CA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$175.43,FinestWine,2005Chateau Lynch Bages Red Bordeaux Pauillac France,France
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$179.00,Belmont Wine Exchange LLC,2005Lynch Bages,USA (CA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$179.99,Wine Library Springfield NJ,2005Chateau Lynch BagesBordeaux,USA (NJ)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$180.00,Westgarth Wines,2005Lynch Bages,USA (CA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$182.51,Kerry Wines,Chateau Lynch Bages5eme Cru ClassePauillac2005,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$185.00,AMP International Trading,2005CHATEAULYNCH&BAGESROUGE*(FranceBordeauxPauillacred),Switzerland
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$185.00,Arvi,2005Chateau Lynch BagesBordeauxFrance,Switzerland
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$185.00,IronGate.Wine,2005Lynch Bages-750mL,USA (NY)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$188.00,TopWines Switzerland SA,2005Lynch Bages Pauillac,Switzerland
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$189.00,Flickinger Wines,2005Ch.Lynch Bages Pauillac,USA (IL)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$191.07,Berry Bros. & Rudd Hong Kong,2005Ch.Lynch BagesPauillacRED,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$199.00,Sokolin & Co.,2005Lynch Bages,USA (NY)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$199.20,WineMadeEasy.com (Prestige Wine),Chateau Lynch-BagesPauillac2005/750ml.Medoc,USA (NY)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$199.99,Raeders Wines & Liquors,2005Chateau Lynch Bages PauillacFranceBordeauxHaut MedocRed,USA (NY)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$205.77,Y18 Elegant Spirits Ltd.,Lynch Bages2005750ml,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$215.00,Hart Davis Hart Wine Co.,2005Chateau Lynch-Bages(750ml)Pauillac5mecruclasse,USA (IL)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$215.10,Millesima - Suisse Francaise,Chateau Lynch-Bages2005Pauillac5ecruclasseRouge,Switzerland
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$219.99,K&L Wine Merchants,2005Lynch-Bages Pauillac,USA (CA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$228.13,Omtis Fine Wines,2005Lynch BagesPauillac,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$230.05,Major Cellar,2005Lynch Bages,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$230.55,Aabalat Fine & Rare Wines,2005Lynch Bages PauillacRed Blend,USA (CA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$238.10,Regis Wine Ltd,2005Ch.Lynch BagesPauillac,Hong Kong
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$249.00, Shop,Chateau Lynch-Bages Pauillac2005,USA (NJ)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$249.00,Millesima - USA,Chateau Lynch-Bages2005PauillacFifth GrowthRed,USA (NY)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$249.99,Wine House,2005Lynch Bages Pauillac750ml,USA (CA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$259.00,Morrell & Company,Lynch Bages Pauillac2005750ML,USA (NY)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$269.34,Saratoga Wine Exchange,2005Chateau Lynch Bages PauillacFranceBordeaux,USA (NY)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$273.91,Arthur's Cellar,2005Chateau Lynch-Bages5eme Cru ClassePauillacRouge,Switzerland
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$299.99,Total Wine & More Sacramento Arden,2005Chateau Lynch Bages PauillacBordeaux BlendPauillacBordeauxFrance,USA (CA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$299.99,Pogo's Liquor Inc.,Chateau Lynch-Bages-Pauillac2005,USA (TX)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$299.99,Total Wine & More Bellevue,2005Chateau Lynch Bages PauillacBordeaux BlendPauillacBordeauxFrance,USA (WA)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$299.99,Total Wine & More Millenia,2005Chateau Lynch Bages PauillacBordeaux BlendPauillacBordeauxFrance,USA (FL)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$299.99,Total Wine & More S. Las Vegas Blvd,2005Chateau Lynch Bages PauillacBordeaux BlendPauillacBordeauxFrance,USA (NV)
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$313.02,Glengarry Wines Ltd.,2005PAUILLACAOCCHATEAULYNCH-BAGES5EMEGRANDCRUCLASSE,New Zealand
11505,Ch Lynch Bages,2005,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u,$349.99,Beverly Hills Liquor and Wine,2005Chateau Lynch Bages Grand Cru Classe,USA (CA)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$70.00,Arvi,2006Chateau Lynch BagesBordeauxFrance,Switzerland
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$71.32,Metropolitan Wine Cellar Limited,CH.LYNCHBAGES2006Pauillac,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$71.57,Skysun Wines Investment Company Limited,2006CHATEAULYNCHBAGESBordeauxPAUILLACLynch BagesBordeaux Red,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$85.37,Kerry Wines,Chateau Lynch Bages5eme Cru ClassePauillac2006(0.375L),Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$110.04,Great Eastern Fine Wines,2006Lynch BagesPauillac,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$113.91,Vins & Millesimes,BordeauxPauillacLynch BagesLynch Bages2006Red,France
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$117.90,WinePro,2006Lynch BagesBordeaux Red,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$119.61,IDealwine Germany - Retail,2006Chateau Lynch Bages5eme Grand Cru ClassePauillac,Germany
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$119.61,IDealwine Hong Kong - Retail,2006[Lot7665]Chateau Lynch Bages5eme Grand Cru ClassePauillac,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$119.61,IDealwine France - Retail,2006[Lot7665]Chateau Lynch Bages5eme Grand Cru ClassePauillac,France
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$119.61,IDealwine UK - Retail,2006Chateau Lynch Bages5eme Grand Cru ClassePauillac,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$124.17,Best of Wines,Chateau Lynch Bages2006,Netherlands
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$126.53,Classy Wines Limited,2006Ch.Lynch Bages Pauillac,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$127.07,Crump Richmond & Shaw Fine Wines,2006Lynch Bages,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$127.58,L'Enseigne du Bordeaux,2006Lynch Bages-Pauillac5Eme Grand Cru ClassE-Bordeauxrouge,France
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$129.08,East Power Vins Limited,5th GrowthLynch Bages2006,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$130.36,Newfame (H.K) Limited,2006Ch.Lynch Bages???Pauillac,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$131.00,Vins Grands Crus,Chateau Lynch Bages2006[5emeGCC1855],France
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$131.00,Vins & Millesimes,BordeauxPauillacLynch BagesLynch Bages2006OWCRed,France
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$132.31,Colombier Vins Fins Ltd,Chateau Lynch-Bages5eme Grand Cru ClassePaulliacBordeauxFrance2006,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$134.20,Wine Buff Fine Wines,2006Lynch BagesPauillac,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$134.42,Millesimes SA,2006Lynch Bages5eme Grandcruclasse PauillacBordeauxrouge,France
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$135.00,WineBank,2006Lynch Bages[WA93]Bordeaux Red,USA (CA)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$135.02,Cult Wines HK,2006Chateau Lynch-BagesBordeaux(Red),Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$136.46,Hennings Wine Merchants,Chateau Lynch Bages2006,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$138.03,Metropolitan Wine Cellar Limited,CH.LYNCHBAGES2006Pauillac,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$139.00,The Redd Collection,2006Ch Lynch Bages,USA (CA)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$140.59,Skysun Wines Investment Company Limited,2006CHATEAULYNCHBAGESBordeauxPAUILLACLynch BagesBordeaux Red,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$141.86,On Excel Fine Wines Limited,2006Lynch Bages,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$142.39,FinestWine,2006Chateau Lynch Bages Red Bordeaux Pauillac France,France
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$144.00,Westgarth Wines,2006Lynch Bages,USA (CA)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$144.94,JJ Buckley Fine Wines,2006Lynch Bages Bordeaux BlendPauillac,USA (CA)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$145.00,AMP International Trading,2006CHATEAULYNCH&BAGESROUGE*(FranceBordeauxPauillacred),Switzerland
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$146.98,Run Dong Lee Hong Kong Trading Ltd.,2006CH.Lynch Bages,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$150.00,Vinfolio,2006Lynch-Bages750ML,USA (CA)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$152.09,Altaya Wines,2006Lynch Bages-Pauillac*,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$154.26,Y18 Elegant Spirits Ltd.,Lynch Bages2006750ml,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$158.77,Winebuyers.com,Chateau Lynch-Bages5Eme Grand Cru ClassePaulliacBordeauxFrance2006FranceBordeaux,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$166.01,Fine Wine SG Pte Ltd,2006Lynch Bages,Singapore
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$175.00,Sokolin & Co.,2006Lynch Bages,USA (NY)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$176.89,AA French Wine Pte Ltd.,2006Lynch BagesPauillac5GCC,Singapore
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$179.99,K&L Wine Merchants,2006Lynch-Bages Pauillac,USA (CA)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$218.44,Friarwood Fine Wines,200675CL Chateau Lynch-BagesBordeauxCabernet SauvignonCabernet FrancMerlotPetit Verdot,UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$297.79,On Excel Fine Wines Limited,2006Lynch Bages,Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$306.41,Winkler Wines Retail,Lynch-Bages20061.5L,Switzerland
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$325.00,Sotheby's Wine New York Retail,2006Lynch BagesPauillac,USA (NY)
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$329.74,Kerry Wines,Chateau Lynch Bages5eme Cru ClassePauillac2006(1.5L),Hong Kong
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$448.16,Glengarry Wines Ltd.,2006PAUILLACAOCCHATEAULYNCH-BAGES5EMEGRANDCRUCLASSE,New Zealand
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$524.00,Farr Vintners,2006Lynch Bages[NonOWC],UK
11506,Ch Lynch Bages,2006,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u,$665.00,Sokolin & Co.,2006Lynch Bages,USA (NY)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$158.34,Best of Wines,Chateau Lynch Bages2009,Netherlands
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$159.48,Millesimes SA,2009Lynch Bages5eme Grandcruclasse PauillacBordeauxrouge,France
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$159.76,Ganpei Vintners Limited,2009Lynch Bages,Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$160.74,Cult Wines HK,2009Chateau Lynch-BagesBordeaux(Red),Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$161.76,L'Enseigne du Bordeaux,2009Lynch Bages-Pauillac5Eme Grand Cru ClassE-Bordeauxrouge,France
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$163.59,Wine Buff Fine Wines,2009Lynch BagesPauillac,Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$163.75,House of Townend,Chateau Lynch Bages20095eme Cru PauillacRed WineCabernet SauvignonBordeauxFrance,UK
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$166.15,Hong Kong Wine Vault,2009Lynch BagesPauillacRedBordeaux,Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$170.87,WineTip s.r.l.,2009LYNCHBAGES,Italy
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$171.61,Crump Richmond & Shaw Fine Wines,2009Lynch Bages,UK
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$171.77,Winkler Wines Retail,Lynch-Bages200975cl,Switzerland
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$174.66,FinestWine,2009Chateau Lynch Bages Red Bordeaux Pauillac France,France
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$175.00,Arvi,2009Chateau Lynch BagesBordeauxFrance,Switzerland
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$175.00,Lucullus,Chateau Lynch-Bages20095ieme Cru ClassePauillacACMC,Switzerland
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$176.37,Two More Glasses,Lynch Bages20091x75cl,Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$177.00,The Redd Collection,2009Ch Lynch Bages,USA (CA)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$178.93,The Fine Wine Experience,2009Chateau Lynch Bages[HK-Prearrival],Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$178.93,The Fine Wine Experience,2009Chateau Lynch Bages[HK],Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$180.20,On Excel Fine Wines Limited,2009Lynch Bages,Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$180.92,Weinhandel Grubis Weine,2009Chateau Lynch Bages5e Cru ClassePauillac,Germany
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$185.00,Benchmark Wine Group,Lynch Bages2009,USA (CA)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$189.00,Granchateaux,Chateau Lynch-Bages2009Pauillac,Switzerland
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$189.54,Bacchus-Vinothek,Chateau Lynch-Bages5eme Cru ClassePauillac2009,Germany
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$189.99,Grand Vin Wine Merchants US,Lynch Bages2009(750ML)Pauillac,USA (WA)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$190.00,Westgarth Wines,2009Lynch Bages,USA (CA)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$190.61,Colombier Vins Fins Ltd,Chateau Lynch-Bages5eme Grand Cru ClassePauillacBordeauxFrance2009,UK
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$191.07,Y18 Elegant Spirits Ltd.,Lynch Bages2009750ml,Hong Kong
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$192.29,Wine Culture Singapore,2009Lynch Bages Bordeaux[Red],Singapore
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$194.00,TopWines Switzerland SA,2009Lynch Bages Pauillac,Switzerland
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$195.00,European Wine Resource,2009Lynch Bages,USA (CA)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$196.00,AMP International Trading,2009CHATEAULYNCH&BAGESROUGE*(FranceBordeauxPauillacred),Switzerland
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$199.95,Vickers Wine On-line,Chateau Lynch-Bages Pauillac2009,USA (RI)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$200.00,Guido's Wine,Lynch Bages2009750ml,USA (CA)
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$205.81,FineWineSelect,Chateau Lynch Bages2009,Germany
11507,Ch Lynch Bages,2009,750ml,https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u,$209.00,Sokolin & Co.,2009Lynch Bages,USA (NY)
